numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
8037,Ashley Johnson,Connor Cox,BTXK71717619669732,17,0.3947425017,0.0,2007-10-11T00:00:00,25,771227.83,3000000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.998920544004108,2100000.0,2020-02-05T19:14:37,2020-06-30T03:00:00,39549268.0,15287028.0,43189402.0,6401311.0,0.0,20084746.0,16284167.0,52035308.0,23405365.0,6.0,28629943.0,2004.0,De 11 a 16 anos,10000000.0,False,False,0.999998784,10386604.0,2021-01-19T16:22:15
8041,Sean Cox-Parsons,Lynne Alexander-Hill,AZWG08314036490509,3,0.4389350443,0.0,2017-07-31T00:00:00,0,42879.29,170000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,170000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,30236142.0,18458725.0,30795864.0,12288169.0,0.0,10495854.0,18287253.0,73827926.0,18224430.0,12.0,55603496.0,1993.0,Acima de 17 anos,100000.0,False,False,1.0,480600.0,2021-01-19T16:31:09
8050,Amelia Townsend,Denis Moore,MYYV37249842146008,8,0.4746597772,0.0,2017-09-04T00:00:00,0,26392.5,160000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.526168432621086,160000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,11548787.0,2709429.0,11588761.0,8879331.0,0.0,7241963.0,735491.0,7999503.0,6203976.0,12.0,1795527.0,2013.0,De 6 a 10 anos,250000.0,False,False,0.9723027327,238994.0,2021-01-20T13:09:47
8070,Christian Richardson,Zoe Vaughan-Turner,TYKY32411026579458,64,0.3667671775,0.0,2010-04-08T00:00:00,203,259359.83,1500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866011720786686,1500000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,90926566.0,23790723.0,94195502.0,39062853.0,0.0,28614585.0,27062636.0,123692367.0,36368274.0,7.0,87324093.0,2009.0,De 11 a 16 anos,10000000.0,False,False,0.9999930711,9600000.0,2021-01-20T15:20:05
8098,Danny Murphy,Lucy Rahman,KZEQ93607659988542,3,0.3418487932,0.0,2015-02-05T00:00:00,0,52649.1,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,150000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,8080359.0,4868737.0,8472361.0,3472380.0,0.0,4518061.0,3235037.0,24900453.0,8288971.0,12.0,16611482.0,2014.0,De 6 a 10 anos,500000.0,False,False,1.0,129000.0,2021-01-20T19:23:29
8112,Ricky Murphy,Dr. Beverley Simmons,HXOO43397803875562,44,0.404007513,0.0,2006-10-19T00:00:00,24,122861.63,400000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.93843388696013,400000.0,2020-02-05T19:14:37,2020-11-30T03:00:00,18121067.0,6200559.0,47231199.0,34885321.0,0.0,3797580.0,3548348.0,59988161.0,29745817.0,11.0,30242344.0,1966.0,Acima de 17 anos,2100000.0,False,False,0.9805018025,3535121.0,2021-01-21T15:37:24
8126,Ricky Murphy,Dr. Beverley Simmons,HXOO43397803875562,44,0.404007513,0.0,2006-10-19T00:00:00,24,122861.63,500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.93843388696013,500000.0,2020-02-05T19:14:37,2020-11-30T03:00:00,18121067.0,6200559.0,47231199.0,34885321.0,0.0,3797580.0,3548348.0,59988161.0,29745817.0,11.0,30242344.0,1966.0,Acima de 17 anos,2100000.0,False,False,0.9805018025,3535121.0,2021-01-21T16:24:47
8210,Amy Moore-James,Karen Sinclair-Grant,DCNC68630446435434,7,0.4784275973,0.0,2016-10-13T00:00:00,20,209794.37,1100000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025403784439,1100000.0,2021-01-26T23:05:43,2020-09-30T03:00:00,26191522.0,7501813.0,26279924.0,17140672.0,0.0,8606373.0,2711613.0,10701729.0,3229508.0,3.0,7472221.0,2010.0,De 6 a 10 anos,1000000.0,False,False,0.9837729653,15043086.0,2020-02-03T20:57:33
8216,Amelia Flynn-Ball,James Davies,BWUW99352369658417,8,0.3623201418,0.0,2017-10-04T00:00:00,26,50790.0,1000100.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.950931267237023,850000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,22974691.0,10947843.0,25063647.0,14115803.0,0.0,8990128.0,10427096.0,49147996.0,11110195.0,9.0,38037801.0,2000.0,Acima de 17 anos,500000.0,False,False,0.9737171367,2873592.0,2021-01-27T14:01:22
8248,Amelia Flynn-Ball,James Davies,BWUW99352369658417,8,0.3623201418,0.0,2017-10-04T00:00:00,26,50790.0,1000200.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.950931267237023,1000000.0,2021-01-28T12:31:14,2020-09-30T03:00:00,22974691.0,10947843.0,25063647.0,14115803.0,0.0,8990128.0,10427096.0,49147996.0,11110195.0,9.0,38037801.0,2000.0,Acima de 17 anos,500000.0,False,False,0.9737171367,2873592.0,2020-02-03T20:57:33
8291,Shaun Smith,Alex Lamb,WNVJ91334935595441,45,0.4006444775,0.0,2009-01-14T00:00:00,30,78751.34,90000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,90000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,7042763.0,291453.0,7574818.0,7283365.0,0.0,715841.0,0.0,4925896.0,2339709.0,12.0,2586187.0,1992.0,Acima de 17 anos,100000.0,False,False,1.0,462500.0,2021-01-28T21:13:27
8311,Frank Schofield,Douglas Williams,ROYL58916615423739,3,0.5872821178,0.0,2017-09-08T00:00:00,0,0.0,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2019-12-30T21:00:00,6972464.0,3262639.0,7209213.0,3946574.0,0.0,2139372.0,2052372.0,15539531.0,1278968.0,12.0,14260563.0,2010.0,De 11 a 16 anos,81000.0,False,False,1.0,480660.0,2021-01-29T16:09:51
8353,Dr. Eleanor Cook,Mrs. Ellie Thornton,DIRV93268688469655,0,0.5304287158,0.0,2016-07-13T00:00:00,0,0.0,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,60000.0,2020-02-05T19:14:37,2019-12-30T21:00:00,13852629.0,1435883.0,15904174.0,14468290.0,0.0,1423558.0,4205847.0,9914981.0,3892657.0,12.0,6022324.0,1971.0,Acima de 17 anos,648000.0,False,False,1.0,1118010.0,2021-01-29T19:47:47
8385,Amy Moore-James,Karen Sinclair-Grant,DCNC68630446435434,7,0.4784275973,0.0,2016-10-13T00:00:00,20,209794.37,1100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025403784439,800000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,26191522.0,7501813.0,26279924.0,17140672.0,0.0,8606373.0,2711613.0,10701729.0,3229508.0,3.0,7472221.0,2010.0,De 6 a 10 anos,1000000.0,False,False,0.9837729653,15043086.0,2021-02-01T17:23:05
8465,Ricky Jones,Dr. Alan Hughes,SRIH96591028416406,91,0.0,0.0,2006-06-26T15:16:06,0,0.0,650000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,650000.0,2020-02-05T19:14:37,2019-12-31T06:00:00,16824762.0,2239479.0,18882820.0,16441174.0,0.0,13006937.0,4395779.0,31707660.0,8360944.0,12.0,23346716.0,1994.0,Acima de 17 anos,1000000.0,False,False,0.0,2279806.0,2021-02-03T17:48:31
8477,Marilyn Young,Danielle Sharp,SUYD78559263696400,27,0.4279946237,0.0,2014-04-25T00:00:00,33,7440.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.999731213839202,50000.0,2020-02-05T19:14:37,2019-12-31T00:00:00,9967947.0,6980943.0,15179855.0,6496091.0,0.0,629359.0,4482581.0,59829251.0,28000053.0,12.0,31829198.0,2012.0,De 6 a 10 anos,2600000.0,False,False,0.8890939632,641855.0,2021-02-03T21:17:37
8479,Laura Hughes-George,Bernard Brown,IQNN17937561360342,16,0.0,0.0,2015-09-30T17:49:54,0,0.0,370000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866025403784439,300000.0,2020-02-05T19:14:37,2019-12-30T03:00:00,3109371.0,1269604.0,3323683.0,2054079.0,0.0,132775.0,2815990.0,13983957.0,7289809.0,12.0,6694148.0,2013.0,De 6 a 10 anos,30000.0,False,False,0.0,1351652.0,2021-02-03T21:06:20
8492,Dr. Cheryl Lee,Dr. Simon Howard,RDCH28687737008977,45,0.5631451343,0.0,2006-06-05T00:00:00,51,46343.25,70000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784438,70000.0,2020-02-05T19:14:37,2019-12-29T21:00:00,4515949.0,2717760.0,4560179.0,873851.0,0.0,0.0,2800984.0,14102425.0,7518161.0,12.0,6584264.0,2004.0,Acima de 17 anos,100000.0,False,False,0.9174951162,145500.0,2021-02-03T21:56:00
8498,Denise Evans,Dr. Bethany Ellis,PBOV62721202868985,59,0.2855251496,0.0,2016-06-20T00:00:00,74,305671.92,1350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.918194339293036,1350000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,38742459.0,3151600.0,40273700.0,7454186.0,0.0,7573718.0,18143215.0,23332402.0,11006676.0,3.0,12325726.0,2014.0,De 6 a 10 anos,1400000.0,False,False,0.9778143947,12384084.0,2021-02-03T22:34:02
8535,Laura Hughes-George,Bernard Brown,IQNN17937561360342,16,0.0,0.0,2015-09-30T17:49:54,0,0.0,350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866025403784439,350000.0,2020-02-05T19:14:37,2019-12-30T03:00:00,3109371.0,1269604.0,3323683.0,2054079.0,0.0,132775.0,2815990.0,13983957.0,7289809.0,12.0,6694148.0,2013.0,De 6 a 10 anos,30000.0,False,False,0.0,1351652.0,2021-02-04T18:37:32
8575,Mr. Christian Phillips,Vanessa Shah-Price,WNBI44103763295229,4,0.3989342002,0.0,2011-08-02T00:00:00,52,206985.86,500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,500000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,14491910.0,2369296.0,14590966.0,12221669.0,0.0,7318996.0,4927531.0,13243246.0,5041978.0,9.0,8201268.0,1979.0,Acima de 17 anos,600000.0,False,False,1.0,970000.0,2021-02-06T13:37:19
8580,Bernard Duffy,Mr. Scott Adams,LPOO08209031032856,141,0.3562032258,0.0,2008-10-13T00:00:00,0,0.0,200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,150000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,10502827.0,792872.0,12339118.0,10546246.0,0.0,4842462.0,4737289.0,10029382.0,4394547.0,12.0,5634835.0,1984.0,Acima de 17 anos,1000000.0,False,False,1.0,174800.0,2021-02-06T13:43:42
8629,Nigel Nelson-Brown,Charles Parker,REIL96350543414610,0,0.0,0.0,2012-12-21T00:00:00,0,0.0,250000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1512181.0,442499.0,1543520.0,778288.0,0.0,10350.0,1178341.0,5110563.0,2480916.0,12.0,2629647.0,2002.0,Acima de 17 anos,500000.0,False,False,0.0,469245.0,2021-02-09T14:32:17
8630,Jake Henry-Gray,Rachel Law,VMSP90623665636415,0,0.0,0.0,2008-05-20T08:52:11,0,0.0,300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,300000.0,2020-02-05T19:14:37,2020-09-30T03:00:00,12677811.0,3021394.0,15963769.0,10934450.0,0.0,807138.0,5150068.0,16058693.0,8377339.0,9.0,7681354.0,1998.0,Acima de 17 anos,250000.0,False,False,0.0,2498614.0,2021-02-09T14:34:37
8634,Geraldine James-Green,Anna Perkins,IGYR07692699924463,14,0.3718639226,0.0,2006-12-18T00:00:00,83,49782.66,120000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.826758457332451,120000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,9348890.0,4189577.0,10917722.0,6728145.0,0.0,3860007.0,3706962.0,23942754.0,10245532.0,12.0,13697222.0,1992.0,Acima de 17 anos,90000.0,False,False,0.949152378,205200.0,2021-02-09T14:47:08
8636,Miss Stacey Taylor,Adam Hill,SVIN40715352813470,91,0.3831393429,0.0,2006-03-03T00:00:00,165,362410.6,1800000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.80877243795295,1800000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,42532123.0,18107521.0,48535495.0,24934123.0,0.0,17267452.0,15305373.0,116830799.0,0.0,12.0,0.0,2003.0,Acima de 17 anos,2000000.0,False,False,0.9888857194,19892480.0,2021-02-09T16:13:26
8638,Leigh Elliott,Ellie Singh,BYAS68069523153758,17,0.3973340361,0.0,2018-10-11T00:00:00,0,13081.5,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,150000.0,2020-02-05T19:14:37,2020-06-30T03:00:00,5267364.0,492831.0,5267364.0,2692664.0,0.0,796482.0,338413.0,4348123.0,2597409.0,6.0,1750714.0,1993.0,Acima de 17 anos,200000.0,False,False,1.0,513571.0,2021-02-09T16:22:05
8654,Natalie Bevan-Read,Mark Brown,SPTN94594131186289,6,0.508244854,0.0,2017-04-28T00:00:00,39,34849.01,200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.866025403784439,200000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,6767995.0,3926535.0,6993382.0,2972924.0,0.0,1595011.0,4352404.0,17601477.0,6135514.0,12.0,11465963.0,1971.0,Acima de 17 anos,550000.0,False,False,1.0,703975.0,2021-02-10T13:24:26
8665,Carole Iqbal,Kerry Bowen,LNGE93053337229755,24,0.3574833249,0.0,2008-05-15T00:00:00,63,32680.39,420000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784436,420000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,14283226.0,3451560.0,15229880.0,11778319.0,0.0,7860311.0,4989046.0,47530891.0,14780237.0,12.0,32750654.0,1988.0,Acima de 17 anos,2000000.0,False,False,0.9895547454,5177734.0,2021-02-10T13:39:32
8684,Arthur Miles,Bruce Reynolds,QITD89730096678537,0,0.0,0.0,2012-12-21T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,171769507.0,76334948.0,276266217.0,193797364.0,0.0,40158081.0,44022283.0,403406208.0,237826280.0,12.0,165579928.0,1977.0,Acima de 17 anos,18452800.0,False,False,0.0,27994151.0,2021-02-10T20:03:00
8686,Mr. Justin Williams,Katy Page,STRV11119133289364,3,0.6157294595,0.0,2012-10-11T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025403784439,50000.0,2020-02-05T19:14:37,2020-09-30T00:00:00,27154499.0,25519299.0,27866216.0,2346917.0,0.0,13866536.0,10120885.0,101606651.0,20040688.0,9.0,81565963.0,2008.0,De 11 a 16 anos,100000.0,False,False,0.9469300958,21555537.0,2021-02-10T20:04:03
8714,Henry Dawson,Beth Ellis,CEHN89710157800071,57,0.3912469026,0.0,2017-01-06T00:00:00,41,100246.8,300000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-3.1e-15,300000.0,2020-02-05T19:14:37,2020-05-31T03:00:00,36687076.0,13071823.0,39062454.0,24241885.0,0.0,13939904.0,13673224.0,34142426.0,11257897.0,5.0,22884529.0,1998.0,Acima de 17 anos,18577712.0,False,False,1.0,240000.0,2021-02-11T18:32:55
8779,Shane Wright,Dominic Taylor,PWKB17417173046971,94,0.0,0.0,2006-04-26T09:51:14,0,0.0,7050000.0,AprovadoComite,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.939668491929069,6000000.0,2021-02-17T20:35:34,2020-12-31T03:00:00,194957261.0,90219101.0,474829932.0,333090313.0,0.0,42116347.0,37569214.0,316111426.0,122742542.0,12.0,193368884.0,1983.0,Acima de 17 anos,352267734.0,False,False,0.0,23911324.0,2020-02-03T20:57:33
8813,Shirley Nash,Josephine Watson,MDMI27092313121439,0,0.5561613169,0.0,2020-12-21T00:00:00,0,0.0,80000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,50000.0,2020-02-05T19:14:37,2020-12-31T03:00:00,1554924.0,657005.0,1554924.0,897918.0,0.0,94647.0,1075070.0,4631743.0,2980330.0,12.0,1651413.0,2012.0,De 6 a 10 anos,30000.0,False,False,1.0,87400.0,2021-02-18T19:45:43
8824,Trevor Wright,Jonathan Williams,ZMDG09040307920904,4,0.2249504644,0.0,2013-07-31T00:00:00,0,0.0,90000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,60000.0,2020-02-05T19:14:37,2020-08-30T03:00:00,1417897.0,341818.0,1425113.0,873590.0,0.0,437740.0,128988.0,2613562.0,1339796.0,8.0,1273766.0,2013.0,De 6 a 10 anos,300000.0,False,False,1.0,99000.0,2021-02-18T20:15:02
8828,Joanne Roberts,Mrs. Debra Holloway,RBMR45781118595526,20,0.214009057,0.0,2007-04-11T00:00:00,44,6825.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,-0.866025403784448,100000.0,2020-02-05T19:14:37,2020-12-31T03:00:00,4443609.0,680927.0,4668405.0,2868815.0,0.0,1894443.0,1354653.0,6313954.0,2269819.0,12.0,4044135.0,2007.0,De 11 a 16 anos,30000.0,False,False,0.9968862534,19980.0,2021-02-19T12:09:18
8844,Wendy Barker,Mrs. Joanna Todd,IQEE96788067738149,0,0.0,0.0,2016-04-29T17:20:08,0,0.0,600000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,400000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,21605866.0,690323.0,21707575.0,19145147.0,0.0,19885254.0,343241.0,5139435.0,2732223.0,7.0,2407212.0,1995.0,Acima de 17 anos,152000.0,False,False,0.0,554603.0,2021-02-19T16:24:47
8853,Antony Taylor-Robertson,Ms. Gail Edwards,ZCJF56638211803752,14,0.5629997187,0.0,2014-06-12T00:00:00,49,35550.0,200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1477172.0,150059.0,1703419.0,1553359.0,0.0,611599.0,181420.0,3685546.0,1283322.0,12.0,2402224.0,2001.0,Acima de 17 anos,200000.0,False,False,1.0,93600.0,2021-02-19T18:50:51
8861,Francis Hall,Michelle Bailey,VRHM81767454396247,43,0.0,0.0,2016-04-19T15:18:28,0,0.0,350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866025403784439,350000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,4047268.0,525107.0,6492744.0,5967637.0,0.0,2641973.0,585223.0,10932757.0,4207326.0,12.0,6725431.0,1981.0,Acima de 17 anos,200000.0,False,False,0.0,944983.0,2021-02-19T19:17:53
8868,Ricky Moore,Simon Farrell-Jackson,GRTT74173854217760,0,0.0,0.0,2006-06-09T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,70000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1519171.0,305165.0,2238975.0,1929536.0,0.0,147024.0,554963.0,5173808.0,2439732.0,12.0,2734076.0,1982.0,Acima de 17 anos,592600.0,False,False,1.0,356163.0,2021-02-22T14:21:34
8887,Mr. Alan Cox,Nigel Faulkner,IONZ93541062866502,4,0.6174473538,0.0,2015-08-24T00:00:00,0,0.0,150000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.866025403784439,150000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,3037703.0,736138.0,4790991.0,3895228.0,0.0,1996528.0,407861.0,11762657.0,6841591.0,12.0,4921066.0,2004.0,Acima de 17 anos,520000.0,False,False,1.0,654750.0,2021-02-22T18:39:59
8944,Mr. Derek Smith,Shaun Smart-Martin,LHDF10400510529085,3,0.1223748746,0.0,2019-01-22T00:00:00,0,0.0,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,50000.0,2020-02-05T19:14:37,2020-07-31T03:00:00,859048.0,447255.0,859048.0,365329.0,0.0,483718.0,123260.0,943657.0,557139.0,7.0,386518.0,2014.0,De 6 a 10 anos,200000.0,False,False,1.0,21160.0,2021-02-24T13:58:17
8964,Margaret Jones,Paul Fuller-Patel,HRQR75558519638875,9,0.3790929939,0.0,2009-12-11T00:00:00,0,0.0,500000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,330000.0,2020-02-05T19:14:37,2020-11-30T03:00:00,6052290.0,160045.0,6067268.0,2294990.0,0.0,231027.0,811059.0,18190968.0,15647071.0,11.0,2543897.0,2003.0,Acima de 17 anos,150000.0,False,False,1.0,781518.0,2021-02-24T19:29:35
8967,Mitchell Phillips-Nelson,Andrew Noble,PJSK30199375301200,21,0.4109533787,0.0,2008-06-09T00:00:00,54,15272.0,60000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,-0.866025403784439,60000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,1668072.0,354758.0,1786014.0,1431256.0,0.0,1154197.0,489805.0,10025733.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,50000.0,False,False,0.9962616846,19980.0,2021-02-24T19:39:07
8996,Margaret Jones,Paul Fuller-Patel,HRQR75558519638875,9,0.3790929939,0.0,2009-12-11T00:00:00,0,0.0,377000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,377000.0,2020-02-05T19:14:37,2020-11-30T03:00:00,6052290.0,160045.0,6067268.0,2294990.0,0.0,231027.0,811059.0,18190968.0,15647071.0,11.0,2543897.0,2003.0,Acima de 17 anos,150000.0,False,False,1.0,781518.0,2021-02-25T13:29:39
9005,Ms. Pauline Hunter,Mr. Iain Sykes,OEIN37154516828064,23,0.5306585034,0.0,2009-07-20T00:00:00,36,246173.7,350000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.866025403784439,350000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,2760074.0,747562.0,3121784.0,2374221.0,0.0,996223.0,1206955.0,7851499.0,2967881.0,12.0,4883618.0,1999.0,Acima de 17 anos,100000.0,False,False,1.0,213600.0,2021-02-25T14:29:42
9022,Katherine Parkinson,Dr. Heather Buckley,AEEX22981940889566,0,0.3897621495,0.0,2009-04-03T00:00:00,4,4906.67,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,100000.0,2020-02-05T19:14:37,2019-12-31T03:00:00,11224090.0,738679.0,11529540.0,10790860.0,0.0,0.0,805387.0,6150463.0,3210756.0,12.0,2939707.0,1972.0,Acima de 17 anos,1500000.0,False,False,1.0,895122.0,2021-02-25T19:46:38
